metric_name,phase,tenant1,tenant2,mean_correlation,std_correlation
network_transmit,3-Memory-Noise,tenant-cpu,tenant-nsy,0.20680638259238746,0.0991244125917808
network_transmit,3-Memory-Noise,tenant-cpu,tenant-ntk,0.01958707273125613,0.11500120936385547
network_transmit,3-Memory-Noise,tenant-dsk,tenant-mem,0.18248224690420667,0.09482683711241295
network_transmit,3-Memory-Noise,tenant-dsk,tenant-nsy,0.21996302201531348,0.06819233962390822
network_transmit,3-Memory-Noise,tenant-dsk,tenant-ntk,0.04084380252460718,0.1045771819906761
network_transmit,3-Memory-Noise,tenant-mem,tenant-nsy,0.16260775905276756,0.046262213915813276
network_transmit,3-Memory-Noise,tenant-mem,tenant-ntk,0.035331224172621946,0.13034236977232921
network_transmit,3-Memory-Noise,tenant-nsy,tenant-ntk,0.03682259561737075,0.07530165494293001
network_transmit,4-Network-Noise,tenant-cpu,tenant-dsk,0.20671054774351513,0.1705929922544834
network_transmit,4-Network-Noise,tenant-cpu,tenant-mem,0.2528199445225603,0.16797424570168187
network_transmit,4-Network-Noise,tenant-cpu,tenant-nsy,0.0009983109872293595,0.12074436780246095
network_transmit,4-Network-Noise,tenant-cpu,tenant-ntk,0.0911877132143324,0.13462929899355547
network_transmit,4-Network-Noise,tenant-dsk,tenant-mem,0.1793657365156777,0.11681475259834213
network_transmit,4-Network-Noise,tenant-dsk,tenant-nsy,-0.01714526030076649,0.06036280370269344
network_transmit,4-Network-Noise,tenant-dsk,tenant-ntk,0.12412828735440769,0.14021574986090338
network_transmit,4-Network-Noise,tenant-mem,tenant-nsy,0.08943519209073555,0.13516100553267635
network_transmit,4-Network-Noise,tenant-mem,tenant-ntk,0.09144674966510023,0.10062407211181801
network_transmit,4-Network-Noise,tenant-nsy,tenant-ntk,-0.032365115716494516,0.16883686888326335
network_transmit,5-Disk-Noise,tenant-cpu,tenant-dsk,0.21858370666799606,0.12800016589818952
network_transmit,5-Disk-Noise,tenant-cpu,tenant-mem,0.3055488655699545,0.07223993183482748
network_transmit,5-Disk-Noise,tenant-cpu,tenant-nsy,-0.0034194878346057375,0.1065207663975151
network_transmit,5-Disk-Noise,tenant-cpu,tenant-ntk,-0.0033324080915725753,0.08991508808997027
network_transmit,5-Disk-Noise,tenant-dsk,tenant-mem,0.21499779935508842,0.14166905940959437
network_transmit,5-Disk-Noise,tenant-dsk,tenant-nsy,-0.04326508601057624,0.08618870368060837
network_transmit,5-Disk-Noise,tenant-dsk,tenant-ntk,0.044870906757506455,0.09919396923326784
network_transmit,5-Disk-Noise,tenant-mem,tenant-nsy,-0.03141041536296223,0.11124763052620512
network_transmit,5-Disk-Noise,tenant-mem,tenant-ntk,-0.030036672049111906,0.11269692676252838
network_transmit,5-Disk-Noise,tenant-nsy,tenant-ntk,-0.004684580005693422,0.12953804786726544
network_transmit,6-Combined-Noise,tenant-cpu,tenant-dsk,0.2245076324688225,0.09666727882567179
network_transmit,6-Combined-Noise,tenant-cpu,tenant-mem,0.2513594381503594,0.1385247877461086
network_transmit,6-Combined-Noise,tenant-cpu,tenant-nsy,-0.10999924261802022,0.1481701871064129
network_transmit,6-Combined-Noise,tenant-cpu,tenant-ntk,0.018675096280360032,0.11142475524583752
network_transmit,6-Combined-Noise,tenant-dsk,tenant-mem,0.2095989951070239,0.17951576929927276
network_transmit,6-Combined-Noise,tenant-dsk,tenant-nsy,-0.08790558479419779,0.1237731985156572
network_transmit,6-Combined-Noise,tenant-dsk,tenant-ntk,0.06410907971832275,0.12388946355353027
network_transmit,6-Combined-Noise,tenant-mem,tenant-nsy,-0.13142918745137183,0.17158075109107032
network_transmit,6-Combined-Noise,tenant-mem,tenant-ntk,0.0831405202846347,0.1186335585185213
network_transmit,6-Combined-Noise,tenant-nsy,tenant-ntk,-0.02368020017937446,0.20307614103392166
network_transmit,7-Recovery,tenant-cpu,tenant-dsk,0.29542235596278743,0.0759925439100205
network_transmit,7-Recovery,tenant-cpu,tenant-mem,0.26628274246944933,0.09198731476103401
network_transmit,7-Recovery,tenant-cpu,tenant-nsy,-0.1384862554493594,0.12248108156363718
network_transmit,7-Recovery,tenant-cpu,tenant-ntk,0.05683639294627543,0.07798548731800233
network_transmit,7-Recovery,tenant-dsk,tenant-mem,0.280766082443315,0.11925856583549607
network_transmit,7-Recovery,tenant-dsk,tenant-nsy,-0.0920859553465403,0.14653936007850785
network_transmit,7-Recovery,tenant-dsk,tenant-ntk,0.09473159890505503,0.08423605538305433
network_transmit,7-Recovery,tenant-mem,tenant-nsy,-0.14919514073521822,0.11040261075726107
network_transmit,7-Recovery,tenant-mem,tenant-ntk,0.04946344053736062,0.0645744818893156
network_transmit,7-Recovery,tenant-nsy,tenant-ntk,-0.05328340762264446,0.0442540655939283
